user_id,content_id,watch_seconds,rating,popularity,title,original_title,overview,release_date,genre_ids,original_language,backdrop_path,poster_path,vote_count,vote_average,adult,video
34,533535,5626,7.585,42.6575,데드풀과 울버린,Deadpool & Wolverine,"히어로 생활에서 은퇴한 후, 평범한 중고차 딜러로 살아가던 데드풀이 예상치 못한 거대한 위기를 맞아 모든 면에서 상극인 울버린을 찾아가게 되며 펼쳐지는 도파민 폭발 액션 블록버스터.",2024-07-24,"[28, 35, 878]",en,/by8z9Fe8y7p4jo2YlW2SZDnptyT.jpg,/dsfAcQ5J7TPOpJgcX8R1lRBqiMK.jpg,7524,7.585,False,False
34,173705,4154,6.386,30.0047,여교사: 학생의 눈앞에서,女教師 生徒の眼の前で,"사랑스러운 레이코는 소름 끼치는 오래된 고등학교에서 새로운 교직을 얻었습니다. 그녀는 매우 매력적인 여성이며 같은 반의 어린 학생들은 그녀에게 반했습니다. 어느 날 밤, 테니스 연습을 마친 그녀는 탈의실 샤워실에서 얼굴에 스타킹을 가린 남자에게 잔인하게 폭행을 당합니다. 알몸으로 충격에 빠진 채 바닥에 남겨진 그녀는 미친 남자가 남긴 퍼즐 조각 하나를 발견합니다. 며칠 후, 한 쌍의 학생이 테니스 팀에서 누군가를 쫓아낸 레이코에게 변태적인 성적 복수를 합니다. 이 학생들 중 한 명이 탈의실에서 그녀를 잔인하게 만든 남자일까요? 이상한 퍼즐 조각의 주인은 누구입니까? 수수께끼가 풀리면서 레이코는 자신의 성적 충동과 운명을 받아들여야 합니다.",1982-04-09,"[18, 9648, 27]",ja,/27FRFe8lu1C1LStWmzwOa87vo98.jpg,/rwGW7zhFKaojtJiSMnoLyVkKZnx.jpg,35,6.386,False,False
34,1090007,4255,5.5,43.1687,First Shift,First Shift,,2024-08-30,"[80, 53, 28]",en,/xRr7mnOJ39bZtCRmVefrm3sBxX4.jpg,/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg,32,5.5,False,False
34,1011477,4862,7.2,278.5956,가라데 키드: 레전드,Karate Kid: Legends,서로 다른 세대의 스승 미스터 한(성룡)과 다니엘 라루소(랄프 마치오)가 소년 ‘리’를 중심으로 힘을 합치며 펼쳐지는 무술 성장 드라마. 과거의 철학과 기술을 계승한 두 사부는 삶의 벽에 부딪힌 리에게 가라데의 진정한 의미를 전하며 함께 성장한다.,2025-05-08,"[28, 12, 18]",en,/7Q2CmqIVJuDAESPPp76rWIiA0AD.jpg,/AEgggzRr1vZCLY86MAp93li43z.jpg,565,7.2,False,False
34,80295,4246,5.533,39.5047,Der Frühreifen-Report,Der Frühreifen-Report,,1973-08-16,"[35, 10749]",de,/wbj1A6dkQ46ddLPv26eYVDd6zlY.jpg,/sreO7KKeh6s99jYFl9XzpxDkOeZ.jpg,46,5.533,False,False
34,9614,4778,6.655,90.1509,해피 길모어,Happy Gilmore,"다혈질의 말썽꾼 해피 길모어(Happy Gilmore: 아담 샌들러 분)는 프로 아이스하키 선수를 꿈꾸는 평범한 청년이다. 그런데 어느날, 해피는 우연히 골프 스윙 한번 한 것이 인연이 되어 자신의 의사와는 전혀 상관없이 필드에 나서게 된다. 골프의 경기규칙은 커녕 엉망인 자세로 난생 처음 필드에 나선 해피. 그가 아는 것은 단 한 가지뿐. 돈을 벌어 할머니의 집을 다시 되찾아야 한다는 것이다. 그런데 그가 믿는 건 엄청난 괴력의 어깨인데, 한번 스윙을 했다하면 400야드 지점까지 논스톱이다. 비록 경기 자체는 엉망이지만 엄청난 괴력의 소유자인 해피의 플레이에 매료된 관중들은 열광하고, 그는 계속 승리를 거두며 승승장구한다. 결국 해피는 매스컴의 주목을 받으며, 프로 골프대회에까지 나가게 된다. 한편, 프로 골프대회에서 우승후보로 주목받고 있는 슈터 맥가빈(Shooter McGavin: 크리스토퍼 맥도날드 분)은 해피를 저지하려는 음모를 꾸민다.",1997-02-14,[35],en,/As7NuiDRM4EO7LlJn2u8JWWsABp.jpg,/epFP29rGrLPseuKxpz3mGKr23Do.jpg,2909,6.655,False,False
34,1124619,4085,5.9,361.7358,브라이드 하드,Bride Hard,,2025-06-19,"[28, 35]",en,/h6gChZHFpmbwqwV3uQsoakp77p1.jpg,/3mExdWLSxAiUCb4NMcYmxSkO7n4.jpg,36,5.9,False,False
34,1184918,6727,8.317,34.2375,와일드 로봇,The Wild Robot,"우연한 사고로 거대한 야생에 불시착한 로봇 로즈는 주변 동물들의 행동을 배우며 낯선 환경 속에 적응해 가던 중, 사고로 세상에 홀로 남겨진 아기 기러기 브라이트빌의 보호자가 된다. 로즈는 입력되어 있지 않은 새로운 역할과 관계에 낯선 감정을 마주하고 겨울이 오기 전에 남쪽으로 떠나야 하는 브라이트빌을 위해 동물들의 도움을 받아 이주를 위한 생존 기술을 가르쳐준다. 그러나 선천적으로 몸집이 작은 브라이트빌은 짧은 비행도 힘겨워 하는데...",2024-10-01,"[16, 878, 10751]",en,/1pmXyN3sKeYoUhu5VBZiDU4BX21.jpg,/8dkuf9IuVh0VZjDTk7kAY67lU0U.jpg,5203,8.317,False,False
35,870028,4396,7.18,51.4439,어카운턴트 2,The Accountant²,"크리스찬 울프는 복잡한 문제를 해결하는 데 재능이 있다. 오랜 지인이 ‘회계사를 찾아달라’는 수수께끼 같은 메시지를 남기고 살해당하자, 울프는 그동안 소원했던 위험천만한 동생 브랙스를 불러 사건 해결에 도움을 구한다. 이들은 미국 재무부 부국장 메디나와 협력하여 무시무시한 음모를 밝혀내지만, 무자비한 살인 조직의 표적이 된다.",2025-04-23,"[9648, 80, 53]",en,/yBDvgpyynDsbMyK21FoQu1c2wYR.jpg,/625ohbmqK8tj9DhQc66aF6CqQLz.jpg,1169,7.18,False,False
35,1500536,7200,10.0,31.2116,南京照相馆,南京照相馆,,2025-07-19,"[18, 10752, 36]",zh,/lCRLLe8kiwb99JOlkTPAfchhqwk.jpg,/lwrANgpPEBmYZ59oExpCiuv34Ou.jpg,1,10.0,False,False
35,238,6455,8.686,33.8222,대부,The Godfather,"시실리에서 이민온 뒤, 정치권까지 영향력을 미치는 거물로 자리잡은 돈 꼴레오네는 갖가지 고민을 호소하는 사람들의 문제를 해결해주며 대부라 불리운다. 한편 솔로소라는 인물은 꼴레오네가와 라이벌인 탓타리아 패밀리와 손잡고 새로운 마약 사업을 제안한다. 돈 꼴레오네가 마약 사업에 참여하지 않기로 하자, 돈 꼴레오네를 저격해 그는 중상을 입고 사경을 헤매게 된다. 그 뒤, 돈 꼴레오네의 아들 소니는 조직력을 총 동원해 다른 패밀리들과 피를 부르는 전쟁을 시작하는데... 가족의 사업과 상관없이 대학에 진학한 뒤 인텔리로 지내왔던 막내 아들 마이클은 아버지가 총격을 당한 뒤, 아버지를 구하기 위해 위험천만한 협상 자리에 나선다.",1972-12-27,"[18, 80]",en,/htuuuEwAvDVECMpb0ltLLyZyDDt.jpg,/I1fkNd5CeJGv56mhrTDoOeMc2r.jpg,21654,8.686,False,False
35,1365103,6459,8.7,83.3767,Marriage Unplugged,Marriage Unplugged,,2024-10-28,"[878, 35, 18]",en,,/3H99Wl52sBPRqXZ3LJjgODOLfwX.jpg,3,8.7,False,False
35,1153714,4573,6.478,29.7878,데스 오브 유니콘,Death of a Unicorn,"​""그날 밤, 그들은 상상조차 못한 존재와 마주쳤다"" 과부인 엘리엇 킨터와 그의 딸 리들리는 캐나다 로키산맥으로 떠나는 길에 우연히 신비로운 새끼 유니콘과 충돌하게 된다. 이 사건으로 인해 그들은 엘리엇의 억만장자 상사인 오델 레오폴드의 별장에 도착하게 되고, 레오폴드 가족은 유니콘의 치유력을 탐내기 시작한다. 하지만 그들이 간과한 사실은, 유니콘의 부모가 그들의 새끼를 찾기 위해 다가오고 있다는 것인데...",2025-03-27,"[27, 14, 35]",en,/4rLaMBcCJ1pMq72vCulBMPsbAyh.jpg,/xWlF2i51zUq7BUq4iJte1g9NyIM.jpg,384,6.478,False,False
35,1103731,7007,7.8,30.3872,In Vitro,In Vitro,,2025-03-27,"[27, 878, 53]",en,/czG3u1h2s67XajoIF7sEXGeqTjr.jpg,/oADha0l3dCm68rQfFL2AvZPs8pl.jpg,6,7.8,False,False
35,611251,5831,8.0,126.3826,女高生トリオ 性感試験,女高生トリオ 性感試験,,1977-02-23,"[10749, 18]",ja,/azA5hRBmfrXpjel7xpL3iMBwgwW.jpg,/9GSLrU0aoR6Pi2FQ0ttXV2thSxJ.jpg,4,8.0,False,False
35,986056,5577,7.4,206.1897,썬더볼츠*,Thunderbolts*,"어벤져스가 사라진 후, 세계 최대의 위협과 마주한 세상을 구하기 위해 전직 스파이, 암살자, 살인 청부 업자 등 마블의 별난 놈들이 펼치는 예측불허 팀플레이를 담은 액션 블록버스터",2025-04-30,"[28, 878, 12]",en,/rthMuZfFv4fqEU4JVbgSW9wQ8rs.jpg,/1lI4iDsaVnOnnZPI9igWkL8jHPL.jpg,2049,7.4,False,False
35,1500536,7066,10.0,31.2116,南京照相馆,南京照相馆,,2025-07-19,"[18, 10752, 36]",zh,/lCRLLe8kiwb99JOlkTPAfchhqwk.jpg,/lwrANgpPEBmYZ59oExpCiuv34Ou.jpg,1,10.0,False,False
35,1184918,5498,8.317,34.2375,와일드 로봇,The Wild Robot,"우연한 사고로 거대한 야생에 불시착한 로봇 로즈는 주변 동물들의 행동을 배우며 낯선 환경 속에 적응해 가던 중, 사고로 세상에 홀로 남겨진 아기 기러기 브라이트빌의 보호자가 된다. 로즈는 입력되어 있지 않은 새로운 역할과 관계에 낯선 감정을 마주하고 겨울이 오기 전에 남쪽으로 떠나야 하는 브라이트빌을 위해 동물들의 도움을 받아 이주를 위한 생존 기술을 가르쳐준다. 그러나 선천적으로 몸집이 작은 브라이트빌은 짧은 비행도 힘겨워 하는데...",2024-10-01,"[16, 878, 10751]",en,/1pmXyN3sKeYoUhu5VBZiDU4BX21.jpg,/8dkuf9IuVh0VZjDTk7kAY67lU0U.jpg,5203,8.317,False,False
35,635302,6204,8.206,23.854,극장판 귀멸의 칼날: 무한열차편,劇場版「鬼滅の刃」無限列車編,"혈귀로 변해버린 여동생 네즈코를 인간으로 되돌릴 단서를 찾아 비밀조직 귀살대에 들어간 탄지로. 젠이츠, 이노스케와 새로운 임무 수행을 위해 무한열차에 탑승 후 귀살대 최강 검사 염주 렌고쿠와 합류한다. 달리는 무한열차에서 승객들이 하나 둘 흔적 없이 사라지자 숨어있는 식인 혈귀의 존재를 직감하는 렌고쿠. 귀살대 탄지로 일행과 최강 검사 염주 렌고쿠는 어둠 속을 달리는 무한열차에서 모두의 목숨을 구하기 위해 예측불가능한 능력을 가진 혈귀와 목숨을 건 혈전을 시작하는데...",2021-01-27,"[16, 28, 14, 53]",ja,/3FVe3OAdgz060JaxIAaUl5lo6cx.jpg,/mxdVTei65ymzhJlalIEtR1qSgV2.jpg,4140,8.206,False,False
35,238,5821,8.686,33.8222,대부,The Godfather,"시실리에서 이민온 뒤, 정치권까지 영향력을 미치는 거물로 자리잡은 돈 꼴레오네는 갖가지 고민을 호소하는 사람들의 문제를 해결해주며 대부라 불리운다. 한편 솔로소라는 인물은 꼴레오네가와 라이벌인 탓타리아 패밀리와 손잡고 새로운 마약 사업을 제안한다. 돈 꼴레오네가 마약 사업에 참여하지 않기로 하자, 돈 꼴레오네를 저격해 그는 중상을 입고 사경을 헤매게 된다. 그 뒤, 돈 꼴레오네의 아들 소니는 조직력을 총 동원해 다른 패밀리들과 피를 부르는 전쟁을 시작하는데... 가족의 사업과 상관없이 대학에 진학한 뒤 인텔리로 지내왔던 막내 아들 마이클은 아버지가 총격을 당한 뒤, 아버지를 구하기 위해 위험천만한 협상 자리에 나선다.",1972-12-27,"[18, 80]",en,/htuuuEwAvDVECMpb0ltLLyZyDDt.jpg,/I1fkNd5CeJGv56mhrTDoOeMc2r.jpg,21654,8.686,False,False
35,82023,4208,6.173,25.6976,호텔 디자이어,Hotel Desire,"7년이나 남자를 만나지 않은 안토니아. 그녀에겐 아들 토니가 있다.  그러던 어느날 토니는 프랑스로 아빠를 만나러 떠나고, 그녀는 갑자기 삶에 회의가 든다.  게다가 그날따라 직장인 호텔에서 매번 사고를 친다.  주눅이 들어서일까. 그녀는 자신이 전혀 아름답지 않다고 한다.  애가 딸린 여자는 남자들을 장님으로 만들 뿐이라고, 울면서 이야기한다.  그러나 그것은 틀린 말이다. 그녀는 남자들의 눈길을 받는, 충분히 아름다운 여자이다.  그리고 여자인 친구에게서도 묘한 감정이 담긴 키스로 위로를 받는, 매력적인 인간이다.  오히려 룸서비스를 하러 들어간 방에 가득 찬 모델들보다 아름다운 그녀는,  공간에 생기를 불어넣고 빛을 가득히 비추는 사람인 것이다.  하지만 자신이 그 매력을 알지 못하면 무슨 소용이 있겠는가.  여전히 그녀 자신이, 자기와 같은 과부에게는 어떤 남자도 반하지 않을거라 생각하는데...  그렇지만 그 생각은 오묘하게 틀어진다.  룸서비스를 하러 들어간 방에서 손님과 마주치게 되는데, 그 손님은 앞을 보지 못한다.  그가 장님이라는 것이 그녀의 여성으로서의 자신감을 북돋워준 탓일까?  혹은 그녀 말대로, 장님인 그는 그녀의 처지 따위는 보지 못하기 때문에 순수 그녀의 매력에 이끌린 것일까?  안토니아는 그와 사랑을 나눴고, 아들 때문에 끊었던 담배를 피우다가 아들의 예고대로 ""비""를 맞는다.",2011-12-07,"[18, 10749]",de,/wcUohmHc9oDZXarXDp905TYVui4.jpg,/myzQj8Rk178DrWsiZjVKjz7Kj9P.jpg,127,6.173,False,False
35,1500536,7200,10.0,31.2116,南京照相馆,南京照相馆,,2025-07-19,"[18, 10752, 36]",zh,/lCRLLe8kiwb99JOlkTPAfchhqwk.jpg,/lwrANgpPEBmYZ59oExpCiuv34Ou.jpg,1,10.0,False,False
35,736350,7200,10.0,65.0006,Playboy Playmate Workout,Playboy Playmate Workout,,1983-01-01,[],en,,/zNvrtwwOB1imM58d1Y4u3TQxKYW.jpg,1,10.0,False,False
35,426063,4215,6.7,26.5595,노스페라투,Nosferatu,오랜 시간 통제할 수 없는 강력한 힘에 이끌려 악몽과 괴로움에 시달려 온 엘렌. 남편 토마스가 거액의 부동산 계약을 위해 머나먼 올록성으로 떠난 후부터 엘렌은 불안 증세가 심해지고 알 수 없는 말을 되뇌인다. 기이한 현상들이 일어나며 마을로 점점 짙게 번져오는 그림자. 영원한 어둠 속에서 깨어난 올록 백작이 찾아오는데…,2025-01-15,"[18, 27, 14]",en,/pGNpmIOMCCGkIrYr1wE2mYVMUbp.jpg,/xeiARSpxGdVCw5KkCDgj31MO45o.jpg,2874,6.7,False,False
35,1035259,5332,8.0,25.6074,총알 탄 사나이,The Naked Gun,,2025-07-30,"[35, 80]",en,/g5BaB7tcZufpVBFN9E21kfILFeq.jpg,/5Z9tkiIDZ6u49VUeY9Fm3PuSxKT.jpg,4,8.0,False,False
35,1090007,3575,5.5,43.1687,First Shift,First Shift,,2024-08-30,"[80, 53, 28]",en,/xRr7mnOJ39bZtCRmVefrm3sBxX4.jpg,/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg,32,5.5,False,False
35,736350,6724,10.0,65.0006,Playboy Playmate Workout,Playboy Playmate Workout,,1983-01-01,[],en,,/zNvrtwwOB1imM58d1Y4u3TQxKYW.jpg,1,10.0,False,False
35,1234720,6985,9.5,29.6484,부부 교환 - 무삭제,부부 교환 - 무삭제,,2023-03-16,[10749],ko,/kQzPzOfB0WnWPth65vG5qHvZ487.jpg,/7WFlsCBnVyVfJxZWprAkU4poCaJ.jpg,2,9.5,False,False
36,519182,4777,7.0,36.6728,슈퍼배드 4,Despicable Me 4,"슈트-업 하고 악당 전담 처리반 AVL이 된 에이전트 미니언즈와 미니언즈 만큼 귀여운 그루 주니어가 태어나면서 더욱 완벽해진 그루 패밀리. 이들 앞에 과거 그루의 고등학교 동창이자 그에게 체포당했던 빌런 맥심이 등장하고, 오직 그루를 향한 복수심에 불타올라 탈옥까지 감행한 맥심은 그루 패밀리의 뒤를 바짝 추격하며 위협을 가하기 시작하는데... 과연 에이전트 미니언즈와 그루 패밀리는 맥심을 막아낼 수 있을까?",2024-07-24,"[10751, 35, 16, 878]",en,/lgkPzcOSnTvjeMnuFzozRO5HHw1.jpg,/vZmCFVff9JySHTUp9zbYUIAcxzc.jpg,2856,7.0,False,False
36,1011985,5593,7.058,29.0394,쿵푸팬더 4,Kung Fu Panda 4,"마침내 내면의 평화… 냉면의 평화…가 찾아왔다고 믿는 용의 전사 ‘포’ 이젠 평화의 계곡의 영적 지도자가 되고, 자신을 대신할 후계자를 찾아야만 한다. “이제 용의 전사는 그만둬야 해요?” 용의 전사로의 모습이 익숙해지고 새로운 성장을 하기보다 지금 이대로가 좋은 ‘포’ 하지만 모든 쿵푸 마스터들의 능력을 그대로 복제하는 강력한 빌런 ‘카멜레온’이 나타나고 그녀를 막기 위해 정체를 알 수 없는 쿵푸 고수 ‘젠’과 함께 모험을 떠나게 되는데… 포는 가장 강력한 빌런과 자기 자신마저 뛰어넘고 진정한 변화를 할 수 있을까?",2024-04-10,"[16, 10751, 28, 35, 12, 14]",en,/kYgQzzjNis5jJalYtIHgrom0gOx.jpg,/fvtswV04JfLGxxrjxW4t4j8bPhx.jpg,3152,7.058,False,False
36,1365103,5787,8.7,83.3767,Marriage Unplugged,Marriage Unplugged,,2024-10-28,"[878, 35, 18]",en,,/3H99Wl52sBPRqXZ3LJjgODOLfwX.jpg,3,8.7,False,False
37,1354253,7200,10.0,39.3374,爱上她的理由 番外 约定的未来,爱上她的理由 番外 约定的未来,,2024-02-13,"[16, 35, 18, 10749]",zh,/jpcmibRElSNX4wyxzi4RKo8Xd5u.jpg,/hvY6vP4mRu5NPe2x02ft7mXBeS5.jpg,1,10.0,False,False
37,812455,6612,8.5,29.9495,Victoria,Victoria,,2021-01-16,[28],en,,/aOSTW7ZitFAff06mZVXUnktejHY.jpg,2,8.5,False,False
37,1354253,5539,10.0,39.3374,爱上她的理由 番外 约定的未来,爱上她的理由 番外 约定的未来,,2024-02-13,"[16, 35, 18, 10749]",zh,/jpcmibRElSNX4wyxzi4RKo8Xd5u.jpg,/hvY6vP4mRu5NPe2x02ft7mXBeS5.jpg,1,10.0,False,False
37,1303613,5978,8.5,27.358,Sorda,Sorda,,2025-04-04,[18],es,/iMvvdAm8lrFA4tow1wea5StM3pE.jpg,/s3OZAf9JgSfvZA7YoheVLLXRRAQ.jpg,4,8.5,False,False
37,803796,5585,8.475,188.8514,케이팝 데몬 헌터스,KPop Demon Hunters,"케이팝 슈퍼스타 루미, 미라, 조이. 매진을 기록하는 대형 스타디움 공연이 없을 때면 이들은 또 다른 활동에 나선다. 바로 비밀 능력을 이용해 팬들을 초자연적 위협으로부터 보호하는 것.",2025-06-20,"[16, 14, 35, 10402, 10751, 28]",en,/l3ycQYwWmbz7p8otwbomFDXIEhn.jpg,/k7DCwySN2XGZ67qcz2ADbgmGwzG.jpg,841,8.475,False,False
37,1011477,5334,7.2,278.5956,가라데 키드: 레전드,Karate Kid: Legends,서로 다른 세대의 스승 미스터 한(성룡)과 다니엘 라루소(랄프 마치오)가 소년 ‘리’를 중심으로 힘을 합치며 펼쳐지는 무술 성장 드라마. 과거의 철학과 기술을 계승한 두 사부는 삶의 벽에 부딪힌 리에게 가라데의 진정한 의미를 전하며 함께 성장한다.,2025-05-08,"[28, 12, 18]",en,/7Q2CmqIVJuDAESPPp76rWIiA0AD.jpg,/AEgggzRr1vZCLY86MAp93li43z.jpg,565,7.2,False,False
37,635302,6437,8.206,23.854,극장판 귀멸의 칼날: 무한열차편,劇場版「鬼滅の刃」無限列車編,"혈귀로 변해버린 여동생 네즈코를 인간으로 되돌릴 단서를 찾아 비밀조직 귀살대에 들어간 탄지로. 젠이츠, 이노스케와 새로운 임무 수행을 위해 무한열차에 탑승 후 귀살대 최강 검사 염주 렌고쿠와 합류한다. 달리는 무한열차에서 승객들이 하나 둘 흔적 없이 사라지자 숨어있는 식인 혈귀의 존재를 직감하는 렌고쿠. 귀살대 탄지로 일행과 최강 검사 염주 렌고쿠는 어둠 속을 달리는 무한열차에서 모두의 목숨을 구하기 위해 예측불가능한 능력을 가진 혈귀와 목숨을 건 혈전을 시작하는데...",2021-01-27,"[16, 28, 14, 53]",ja,/3FVe3OAdgz060JaxIAaUl5lo6cx.jpg,/mxdVTei65ymzhJlalIEtR1qSgV2.jpg,4140,8.206,False,False
37,1100842,7054,10.0,24.49,新婚シリーズ　最初が肝心,新婚シリーズ　最初が肝心,,1962-02-07,[],ja,,/f52F9CBy6nY5vmOv07FMsexyVpJ.jpg,1,10.0,False,False
37,696506,5096,6.9,23.7414,미키 17,Mickey 17,"친구 티모와 함께 차린 마카롱 가게가 쫄딱 망해 거액의 빚을 지고 못 갚으면 죽이겠다는 사채업자를 피해 지구를 떠나야 하는 미키. 기술이 없는 그는, 정치인 마셜의 얼음행성 개척단에서 위험한 일을 도맡고, 죽으면 다시 프린트되는 익스펜더블로 지원한다. 4년의 항해와 얼음행성 니플하임에 도착한 뒤에도 늘 미키를 지켜준 여자친구 나샤. 그와 함께, 미키는 반복되는 죽음과 출력의 사이클에도 익숙해진다. 그러나 미키 17이 얼음행성의 생명체인 크리퍼와 만난 후 죽을 위기에서 돌아와 보니 이미 미키 18이 프린트되어 있다. 행성 당 1명만 허용된 익스펜더블이 둘이 된 멀티플 상황. 둘 중 하나는 죽어야 하는 현실 속에 걷잡을 수 없는 사건이 기다리고 있었으니…",2025-02-28,"[878, 35, 12]",en,/pkZ8SaIQwjBuS1fcJJE7Are7IrL.jpg,/mH7QnJDxQibVZw0M66IBZbsw2O6.jpg,2461,6.9,False,False
37,496243,5084,8.499,25.8959,기생충,기생충,"전원 백수로 살 길 막막하지만 사이는 좋은 기택 가족. 장남 기우에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박 사장 집으로 향하는 기우. 글로벌 IT기업의 CEO인 박 사장의 저택에 도착하자 젊고 아름다운 사모님 연교와 가정부 문광이 기우를 맞이한다. 큰 문제 없이 박 사장의 딸 다혜의 과외를 시작한 기우. 그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고  있는데.....",2019-05-30,"[35, 53, 18]",ko,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,/mSi0gskYpmf1FbXngM37s2HppXh.jpg,19294,8.499,False,False
37,1426776,5628,7.905,30.0144,벼랑 끝에 서서,STRAW,열심히 일하며 간신히 버텨온 싱글맘. 하지만 인내심을 무너뜨릴 최후의 타격을 맞게 된다면? 끔찍한 하루를 보내고 한계에 다다른 그녀는 절망에 빠져 충격적인 행동을 하기에 이른다.,2025-06-06,"[53, 18, 80]",en,/fnbWrDx8w8Reau4F1tFqoGuGmDZ.jpg,/puj4agwRL5TsT7e0TYDqEXBZqyN.jpg,761,7.905,False,False
37,558449,4779,6.7,34.7872,글래디에이터 II,Gladiator II,"로마의 영웅이자 최고의 검투사였던 막시무스가 콜로세움에서 죽음을 맞이한 뒤 20여 년이 흐른 후. 쌍둥이 황제 게타와 카라칼라의 폭압 아래 시민을 위한 자유로운 나라 로마의 꿈은 잊힌 지 오래다. 한편 아카시우스 장군이 이끄는 로마군에 대패한 후 모든 것을 잃고 노예로 전락한 루시우스는 강한 권력욕을 지닌 마크리누스의 눈에 띄어 검투사로 발탁된다. 로마를 향한 걷잡을 수 없는 분노, 타고난 투사의 기질로 콜로세움에 입성하게 된 루시우스는 결투를 거듭하며 자신이 진짜 누구인지 알게 되고 마침내 로마의 운명을 건 결전을 준비하게 되는데...!",2024-11-13,"[28, 12, 18]",en,/euYIwmwkmz95mnXvufEmbL6ovhZ.jpg,/b5UXjzW5cLZhprMnlAmsVAA3G4t.jpg,3703,6.7,False,False
38,1287536,5239,6.8,69.7567,Dora and the Search for Sol Dorado,Dora and the Search for Sol Dorado,,2025-07-02,"[12, 35, 10751]",en,/9A0wQG38VdEu3DYh8HzXKXKhA6g.jpg,/r3d6u2n7iPoWNsSWwlJJWrDblOH.jpg,77,6.8,False,False
38,1103731,4774,7.8,30.3872,In Vitro,In Vitro,,2025-03-27,"[27, 878, 53]",en,/czG3u1h2s67XajoIF7sEXGeqTjr.jpg,/oADha0l3dCm68rQfFL2AvZPs8pl.jpg,6,7.8,False,False
38,1250620,4389,6.0,21.0394,La coda del diavolo,La coda del diavolo,,2024-07-25,[53],it,/ke4pInrUPy1d4of5NHZL6IyEMwb.jpg,/lc59jGDtB8KVnsZk76C7RwZnWkJ.jpg,40,6.0,False,False
38,933260,5032,7.1,31.3095,서브스턴스,The Substance,"한때 아카데미상을 수상하고 명예의 거리까지 입성한 대스타였지만 지금은 TV 에어로빅 쇼 진행자로 전락한 엘리자베스. 50살이 되던 날, 프로듀서에게서 어리고 섹시하지 않다는 이유로 해고를 당한다. 돌아가던 길에 차 사고로 병원에 실려간 엘리자베스는 매력적인 남성 간호사로부터 서브스턴스라는 약물을 권유받는다. 한 번의 주사로 젊고 아름답고 완벽한 수가 탄생하는데...",2024-12-11,"[18, 27, 878]",en,/wMEhptvj6pcp2QSzHYcl4DFA5Pz.jpg,/oUkeyrXvGUEylOQtlYMv9esNRiu.jpg,4884,7.1,False,False
38,1100842,7200,10.0,24.49,新婚シリーズ　最初が肝心,新婚シリーズ　最初が肝心,,1962-02-07,[],ja,,/f52F9CBy6nY5vmOv07FMsexyVpJ.jpg,1,10.0,False,False
38,671,5665,7.902,38.8316,해리 포터와 마법사의 돌,Harry Potter and the Philosopher's Stone,"해리 포터는 위압적인 버논 숙부와 냉담한 이모 페투니아, 욕심 많고 버릇없는 사촌 더즐리 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다. 이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지. 이모 페투니아에겐 해리가 이상한 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다. 11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대 할 것도 없다. 11살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다. 그 편지의 내용은 다름 아닌 해리의 11살 생일을 맞이하여 호그와트에서 보낸 입학 초대장이었다. 그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데...",2001-12-14,"[12, 14]",en,/bfh9Z3Ghz4FOJAfLOAhmc3ccnHU.jpg,/unEtC8uWn2lcQLnwKG9PZJX0h0c.jpg,28429,7.902,False,False
39,1197306,4264,6.699,60.6084,워킹맨,A Working Man,"전직 블랙 옵스 요원이었던 레본 케이드(제이슨 스타뎀)는 평범한 건설 노동자로 살아가며 딸과 함께 조용한 삶을 추구하고 있었으나 그의 상사의 딸이 인신매매 조직에 의해 납치되면서, 다시 과거의 전투 기술을 사용해 그녀를 구하기 위해 나서게 된다. 이 과정에서 시카고의 범죄 조직과 러시아 마피아와 얽히며, 부패와 폭력으로 가득 찬 어두운 세계를 마주하게 되는데...",2025-03-26,"[28, 80, 53]",en,/fTrQsdMS2MUw00RnzH0r3JWHhts.jpg,/i54YydkbbYeaGTAX4W4MCa5z0ap.jpg,1396,6.699,False,False
39,611251,6246,8.0,126.3826,女高生トリオ 性感試験,女高生トリオ 性感試験,,1977-02-23,"[10749, 18]",ja,/azA5hRBmfrXpjel7xpL3iMBwgwW.jpg,/9GSLrU0aoR6Pi2FQ0ttXV2thSxJ.jpg,4,8.0,False,False
